Tilelink,LinkURL,Desc,Price Num,Details,Address,NeighbCityState
"New Construction
$246,900+
4bd
3ba
3,070 sqft
Traditions 3100 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Traditions-3100-Plan/3243317112,New Construction; New Construction,"$246,900+","4bd; 3ba; 3,070 sqft",Traditions 3100 Plan in Prairieview Farms,
"For Sale By Owner
$79,900
 22nd St",https://www.trulia.com/property/3216461440--22nd-St-Kalamazoo-MI-49009,For Sale By Owner; For Sale By Owner,"$79,900 ",,22nd St,"Kalamazoo, MI"
"$54,900
1136 James St",https://www.trulia.com/property/3233359896-1136-James-St-Kalamazoo-MI-49001,,"$54,900 ",,1136 James St,"Edison, Kalamazoo, MI"
"$60,000
738 E Stockbridge Ave",https://www.trulia.com/property/3239659208-738-E-Stockbridge-Ave-Kalamazoo-MI-49001,,"$60,000 ",,738 E Stockbridge Ave,"Edison, Kalamazoo, MI"
"$244,900
3bd
3ba
1,600 sqft
4214 Country Meadows St",https://www.trulia.com/property/1052801722-4214-Country-Meadows-St-Kalamazoo-MI-49048,,"$244,900 ","3bd; 3ba; 1,600 sqft",4214 Country Meadows St,"Kalamazoo, MI"
"Foreclosure
$275,000
3bd
2ba
1,704 sqft
7774 W N Ave",https://www.trulia.com/property/1063777974-7774-W-N-Ave-Kalamazoo-MI-49009,Foreclosure; Foreclosure,"$275,000 ","3bd; 2ba; 1,704 sqft",7774 W N Ave,"Kalamazoo, MI"
"$215,900
3bd
2ba
1,300 sqft
4267 Country Meadows St",https://www.trulia.com/property/1066771891-4267-Country-Meadows-St-Kalamazoo-MI-49048,,"$215,900 ","3bd; 2ba; 1,300 sqft",4267 Country Meadows St,"Kalamazoo, MI"
"$221,000
3bd
2ba
1,322 sqft
4197 Wild Meadow St",https://www.trulia.com/property/1066771902-4197-Wild-Meadow-St-Kalamazoo-MI-49048,,"$221,000 ","3bd; 2ba; 1,322 sqft",4197 Wild Meadow St,"Kalamazoo, MI"
"$204,000
3bd
2ba
1,330 sqft
4127 Prairie Hill St",https://www.trulia.com/property/1066771914-4127-Prairie-Hill-St-Kalamazoo-MI-49048,,"$204,000 ","3bd; 2ba; 1,330 sqft",4127 Prairie Hill St,"Kalamazoo, MI"
"$264,900
3bd
3ba
1,600 sqft
6895 Duncan Ave",https://www.trulia.com/property/1066771917-6895-Duncan-Ave-Kalamazoo-MI-49048,,"$264,900 ","3bd; 3ba; 1,600 sqft",6895 Duncan Ave,"Kalamazoo, MI"
"$359,000
3bd
2ba
1,914 sqft
1070 Hawkins Ct",https://www.trulia.com/property/1068633168-1070-Hawkins-Ct-Kalamazoo-MI-49009,,"$359,000 ","3bd; 2ba; 1,914 sqft",1070 Hawkins Ct,"Kalamazoo, MI"
"$137,900
6bd
2ba
2,184 sqft
424 Woodward Ave",https://www.trulia.com/property/3023592826-424-Woodward-Ave-Kalamazoo-MI-49007,,"$137,900 ","6bd; 2ba; 2,184 sqft",424 Woodward Ave,"Sloan, Kalamazoo, MI"
"$198,000
4bd
3ba
2,300 sqft
3732 Grandessa Dr",https://www.trulia.com/property/3040623226-3732-Grandessa-Dr-Kalamazoo-MI-49048,,"$198,000 ","4bd; 3ba; 2,300 sqft",3732 Grandessa Dr,"Kalamazoo, MI"
"$288,900
4bd
3ba
2,223 sqft
8494 W Pq Ave",https://www.trulia.com/property/31476208-8494-W-Pq-Ave-Kalamazoo-MI-49009,,"$288,900 ","4bd; 3ba; 2,223 sqft",8494 W Pq Ave,"Kalamazoo, MI"
"$320,000
3bd
2ba
1,997 sqft
7231 Owen Hills Ln",https://www.trulia.com/property/3163974893-7231-Owen-Hills-Ln-Kalamazoo-MI-49009,,"$320,000 ","3bd; 2ba; 1,997 sqft",7231 Owen Hills Ln,"Kalamazoo, MI"
"$748,900
6bd
5ba
4,458 sqft
8224 W Q Ave",https://www.trulia.com/property/3189022701-8224-W-Q-Ave-Kalamazoo-MI-49009,,"$748,900 ","6bd; 5ba; 4,458 sqft",8224 W Q Ave,"Kalamazoo, MI"
"Auctions
$122,757
2030 Paddington Rd",https://www.trulia.com/foreclosure/3222707139-2030-Paddington-Rd-Kalamazoo-MI-49001,Auctions; Auctions; Auctions,"$122,757 ",,2030 Paddington Rd,"Millwood, Kalamazoo, MI"
"$331,200
3bd
3ba
2,348 sqft
2401 Hunters Run #96",https://www.trulia.com/property/3223574074-2401-Hunters-Run-96-Kalamazoo-MI-49048,,"$331,200 ","3bd; 3ba; 2,348 sqft",2401 Hunters Run #96,"Kalamazoo, MI"
"$339,990
5bd
3ba
2,939 sqft
7956 Preakness Ct",https://www.trulia.com/property/3233776296-7956-Preakness-Ct-Kalamazoo-MI-49009,,"$339,990 ","5bd; 3ba; 2,939 sqft",7956 Preakness Ct,"Kalamazoo, MI"
"$299,900
2bd
2ba
1,536 sqft
8351 Millstone Ct #1",https://www.trulia.com/property/3234707500-8351-Millstone-Ct-1-Kalamazoo-MI-49009,,"$299,900 ","2bd; 2ba; 1,536 sqft",8351 Millstone Ct #1,"Kalamazoo, MI"
"$299,900
2bd
2ba
1,536 sqft
8353 Millstone Ct #2",https://www.trulia.com/property/3234707501-8353-Millstone-Ct-2-Kalamazoo-MI-49009,,"$299,900 ","2bd; 2ba; 1,536 sqft",8353 Millstone Ct #2,"Kalamazoo, MI"
"$344,990
5bd
3ba
2,939 sqft
7948 Preakness Ct",https://www.trulia.com/property/3239470217-7948-Preakness-Ct-Kalamazoo-MI-49009,,"$344,990 ","5bd; 3ba; 2,939 sqft",7948 Preakness Ct,"Kalamazoo, MI"
"Pending
$300,000
2bd
1ba
1,047 sqft
1214 N Eagle Lake Dr",https://www.trulia.com/property/3239878499-1214-N-Eagle-Lake-Dr-Kalamazoo-MI-49009,Pending; Pending; Pending,"$300,000 ","2bd; 1ba; 1,047 sqft",1214 N Eagle Lake Dr,"Kalamazoo, MI"
"$349,000
3bd
2ba
2,837 sqft
8622 Swan St",https://www.trulia.com/property/3241630724-8622-Swan-St-Kalamazoo-MI-49009,,"$349,000 ","3bd; 2ba; 2,837 sqft",8622 Swan St,"Kalamazoo, MI"
"New Construction
$309,900+
4bd
3ba
2,798 sqft
Traditions 2900 Plan in Applegate Trails",https://www.trulia.com/builder-community/Applegate-Trails-3238639665/new-home/Traditions-2900-Plan/3243072120,New Construction; New Construction; New Construction,"$309,900+","4bd; 3ba; 2,798 sqft",Traditions 2900 Plan in Applegate Trails,
"New Construction
$422,465+
4bd
3ba
3,423 sqft
Traditions 3390 Plan in Applegate",https://www.trulia.com/builder-community/Applegate-3243317041/new-home/Traditions-3390-Plan/3243317044,New Construction; New Construction; New Construction,"$422,465+","4bd; 3ba; 3,423 sqft",Traditions 3390 Plan in Applegate,
"New Construction
$397,255+
4bd
3ba
3,070 sqft
Traditions 3100 Plan in Applegate",https://www.trulia.com/builder-community/Applegate-3243317041/new-home/Traditions-3100-Plan/3243317045,New Construction; New Construction; New Construction,"$397,255+","4bd; 3ba; 3,070 sqft",Traditions 3100 Plan in Applegate,
"New Construction
$401,915+
3bd
2ba
2,300 sqft
Traditions 2350 Plan in Applegate",https://www.trulia.com/builder-community/Applegate-3243317041/new-home/Traditions-2350-Plan/3243317047,New Construction; New Construction; New Construction,"$401,915+","3bd; 2ba; 2,300 sqft",Traditions 2350 Plan in Applegate,
"New Construction
$436,345+
4bd
3ba
3,420 sqft
Traditions 3400 Plan in Applegate",https://www.trulia.com/builder-community/Applegate-3243317041/new-home/Traditions-3400-Plan/3243317049,New Construction; New Construction; New Construction,"$436,345+","4bd; 3ba; 3,420 sqft",Traditions 3400 Plan in Applegate,
"New Construction
$415,205+
4bd
3ba
3,080 sqft
Traditions 3000 Plan in Applegate",https://www.trulia.com/builder-community/Applegate-3243317041/new-home/Traditions-3000-Plan/3243317052,New Construction; New Construction; New Construction,"$415,205+","4bd; 3ba; 3,080 sqft",Traditions 3000 Plan in Applegate,
"New Construction
$204,900+
3bd
3ba
2,121 sqft
Elements 2100 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Elements-2100-Plan/3243317106,New Construction; New Construction,"$204,900+","3bd; 3ba; 2,121 sqft",Elements 2100 Plan in Prairieview Farms,
"New Construction
$281,900+
4bd
3ba
3,423 sqft
Traditions 3390 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Traditions-3390-Plan/3243317107,New Construction; New Construction,"$281,900+","4bd; 3ba; 3,423 sqft",Traditions 3390 Plan in Prairieview Farms,
"New Construction
$281,900+
4bd
3ba
2,798 sqft
Traditions 2900 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Traditions-2900-Plan/3243317108,New Construction; New Construction,"$281,900+","4bd; 3ba; 2,798 sqft",Traditions 2900 Plan in Prairieview Farms,
"New Construction
$245,900+
4bd
3ba
2,637 sqft
Traditions 2600 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Traditions-2600-Plan/3243317111,New Construction; New Construction,"$245,900+","4bd; 3ba; 2,637 sqft",Traditions 2600 Plan in Prairieview Farms,
"New Construction
$230,900+
3bd
3ba
2,330 sqft
Traditions 2330 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Traditions-2330-Plan/3243317114,New Construction; New Construction,"$230,900+","3bd; 3ba; 2,330 sqft",Traditions 2330 Plan in Prairieview Farms,
"New Construction
$246,900+
3bd
2ba
2,300 sqft
Traditions 2350 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Traditions-2350-Plan/3243317116,New Construction; New Construction,"$246,900+","3bd; 2ba; 2,300 sqft",Traditions 2350 Plan in Prairieview Farms,
"New Construction
$261,900+
4bd
3ba
3,080 sqft
Traditions 3000 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Traditions-3000-Plan/3243317119,New Construction; New Construction; New Construction,"$261,900+","4bd; 3ba; 3,080 sqft",Traditions 3000 Plan in Prairieview Farms,
"New Construction
$240,900+
3bd
3ba
2,780 sqft
Traditions 2800 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Traditions-2800-Plan/3243317120,New Construction; New Construction; New Construction,"$240,900+","3bd; 3ba; 2,780 sqft",Traditions 2800 Plan in Prairieview Farms,
"New Construction
$195,900+
3bd
3ba
1,870 sqft
Elements 1870 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Elements-1870-Plan/3243317121,New Construction; New Construction; New Construction,"$195,900+","3bd; 3ba; 1,870 sqft",Elements 1870 Plan in Prairieview Farms,
"New Construction
$217,900+
3bd
3ba
2,244 sqft
Traditions 2200 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Traditions-2200-Plan/3243317122,New Construction; New Construction; New Construction,"$217,900+","3bd; 3ba; 2,244 sqft",Traditions 2200 Plan in Prairieview Farms,
"New Construction
$219,900+
3bd
3ba
2,340 sqft
Traditions 2300 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Traditions-2300-Plan/3243317123,New Construction; New Construction; New Construction,"$219,900+","3bd; 3ba; 2,340 sqft",Traditions 2300 Plan in Prairieview Farms,
"New Construction
$192,900+
3bd
2ba
1,412 sqft
Elements 1400 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Elements-1400-Plan/3243317124,New Construction; New Construction; New Construction,"$192,900+","3bd; 2ba; 1,412 sqft",Elements 1400 Plan in Prairieview Farms,
"New Construction
$221,900+
4bd
3ba
2,626 sqft
Elements 2600 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Elements-2600-Plan/3243317126,New Construction; New Construction; New Construction,"$221,900+","4bd; 3ba; 2,626 sqft",Elements 2600 Plan in Prairieview Farms,
"New Construction
$197,900+
3bd
2ba
1,600 sqft
Elements 1600 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Elements-1600-Plan/3243317129,New Construction; New Construction; New Construction,"$197,900+","3bd; 2ba; 1,600 sqft",Elements 1600 Plan in Prairieview Farms,
"New Construction
$204,900+
3bd
3ba
2,075 sqft
Elements 2070 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Elements-2070-Plan/3243317131,New Construction; New Construction; New Construction,"$204,900+","3bd; 3ba; 2,075 sqft",Elements 2070 Plan in Prairieview Farms,
"New Construction
$216,900+
3bd
3ba
2,393 sqft
Elements 2390 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Elements-2390-Plan/3243317132,New Construction; New Construction; New Construction,"$216,900+","3bd; 3ba; 2,393 sqft",Elements 2390 Plan in Prairieview Farms,
"New Construction
$207,900+
3bd
3ba
2,246 sqft
Elements 2200 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Elements-2200-Plan/3243317135,New Construction; New Construction; New Construction,"$207,900+","3bd; 3ba; 2,246 sqft",Elements 2200 Plan in Prairieview Farms,
"New Construction
$221,900+
4bd
3ba
2,410 sqft
Elements 2400 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Elements-2400-Plan/3243317136,New Construction; New Construction; New Construction,"$221,900+","4bd; 3ba; 2,410 sqft",Elements 2400 Plan in Prairieview Farms,
"New Construction
$499,900+
4bd
4ba
3,420 sqft
7122 Breton Woods Ct",https://www.trulia.com/property/3243317290-Applegate-7122-Breton-Woods-Ct-Kalamazoo-MI-49009,New Construction; New Construction; New Construction,"$499,900+","4bd; 4ba; 3,420 sqft",7122 Breton Woods Ct,
"$649,900
5bd
5ba
4,407 sqft
7401 Morganshire Ct",https://www.trulia.com/property/3243774398-7401-Morganshire-Ct-Kalamazoo-MI-49009,,"$649,900 ","5bd; 5ba; 4,407 sqft",7401 Morganshire Ct,"Kalamazoo, MI"
"New Construction
$339,900+
2bd
2ba
2,050 sqft
Eldridge Plan in Carriage Pointe at Applegate",https://www.trulia.com/builder-community/Carriage-Pointe-at-Applegate-3244058397/new-home/Eldridge-Plan/3244058396,New Construction; New Construction; New Construction,"$339,900+","2bd; 2ba; 2,050 sqft",Eldridge Plan in Carriage Pointe at Applegate,
"New Construction
$319,900+
2bd
2ba
1,900 sqft
Devonshire Plan in Carriage Pointe at Applegate",https://www.trulia.com/builder-community/Carriage-Pointe-at-Applegate-3244058397/new-home/Devonshire-Plan/3244058398,New Construction; New Construction; New Construction,"$319,900+","2bd; 2ba; 1,900 sqft",Devonshire Plan in Carriage Pointe at Applegate,
"New Construction
$339,990+
5bd
3ba
2,939 sqft
7956 Preakness Ct",https://www.trulia.com/property/3245434985-Carriage-Pointe-at-Applegate-7956-Preakness-Ct-Kalamazoo-MI-49009,New Construction; New Construction; New Construction,"$339,990+","5bd; 3ba; 2,939 sqft",7956 Preakness Ct,
"New Construction
$344,990+
5bd
3ba
2,939 sqft
7948 Preakness Ct",https://www.trulia.com/property/3245435863-Carriage-Pointe-at-Applegate-7948-Preakness-Ct-Kalamazoo-MI-49009,New Construction; New Construction; New Construction,"$344,990+","5bd; 3ba; 2,939 sqft",7948 Preakness Ct,
"$699,000
5bd
4ba
2,979 sqft
1102 N Eagle Lake Dr",https://www.trulia.com/property/3255246936-1102-N-Eagle-Lake-Dr-Kalamazoo-MI-49009,,"$699,000 ","5bd; 4ba; 2,979 sqft",1102 N Eagle Lake Dr,"Kalamazoo, MI"
"$374,900
5bd
4ba
3,341 sqft
56 Naples Ct",https://www.trulia.com/property/3255413469-56-Naples-Ct-Kalamazoo-MI-49009,,"$374,900 ","5bd; 4ba; 3,341 sqft",56 Naples Ct,"Kalamazoo, MI"
"New Construction
$289,900+
4bd
3ba
2,798 sqft
Traditions 2900 Plan in Sky King Meadows",https://www.trulia.com/builder-community/Sky-King-Meadows-3243315452/new-home/Traditions-2900-Plan/3255711207,New Construction; New Construction; New Construction,"$289,900+","4bd; 3ba; 2,798 sqft",Traditions 2900 Plan in Sky King Meadows,
"$314,000
4bd
3ba
2,808 sqft
6207 Falabella Cir",https://www.trulia.com/property/3256096684-6207-Falabella-Cir-Kalamazoo-MI-49009,,"$314,000 ","4bd; 3ba; 2,808 sqft",6207 Falabella Cir,"Kalamazoo, MI"
"$149,000
3bd
2ba
1,400 sqft
3051 Mount Olivet Rd",https://www.trulia.com/property/3257300775-3051-Mount-Olivet-Rd-Kalamazoo-MI-49004,,"$149,000 ","3bd; 2ba; 1,400 sqft",3051 Mount Olivet Rd,"Burke Acres, Kalamazoo, MI"
"New Construction
$199,900+
3bd
3ba
2,040 sqft
2207 Sagebrush St",https://www.trulia.com/property/3258168060-Prairieview-Farms-2207-Sagebrush-St-Kalamazoo-MI-49006,New Construction; New Construction; New Construction,"$199,900+","3bd; 3ba; 2,040 sqft",2207 Sagebrush St,
"$35,000
3658 New Farm St",https://www.trulia.com/property/3239566906-3658-New-Farm-St-Kalamazoo-MI-49048,,"$35,000 ",,3658 New Farm St,"Kalamazoo, MI"
"$49,000
740 E Stockbridge Ave",https://www.trulia.com/property/3239663758-740-E-Stockbridge-Ave-Kalamazoo-MI-49001,,"$49,000 ",,740 E Stockbridge Ave,"Edison, Kalamazoo, MI"
"Foreclosure
$59,900
1422 E Main St",https://www.trulia.com/property/3241611449-1422-E-Main-St-Kalamazoo-MI-49048,Foreclosure; Foreclosure,"$59,900 ",,1422 E Main St,"Eastside, Kalamazoo, MI"
"$36,000
5945 Horizon Heights Dr",https://www.trulia.com/property/3242186119-5945-Horizon-Heights-Dr-Kalamazoo-MI-49009,,"$36,000 ",,5945 Horizon Heights Dr,"Kalamazoo, MI"
"For Sale By Owner
$26,400
 Big Rock Dr",https://www.trulia.com/property/3242543139--Big-Rock-Dr-Kalamazoo-MI-49009,For Sale By Owner; For Sale By Owner,"$26,400 ",,Big Rock Dr,"Kalamazoo, MI"
"$39,900
5429 Sweet Briar Dr",https://www.trulia.com/property/3243748117-5429-Sweet-Briar-Dr-Kalamazoo-MI-49009,,"$39,900 ",,5429 Sweet Briar Dr,"Kalamazoo, MI"
"$150,000
7429 Morganshire Ct",https://www.trulia.com/property/3243770239-7429-Morganshire-Ct-Kalamazoo-MI-49009,,"$150,000 ",,7429 Morganshire Ct,"Kalamazoo, MI"
"$9,900
5829 Waterpointe",https://www.trulia.com/property/3246338827-5829-Waterpointe-Kalamazoo-MI-49009,,"$9,900 ",,5829 Waterpointe,"Kalamazoo, MI"
"$44,900
4751 Carver Dr",https://www.trulia.com/property/3246961299-4751-Carver-Dr-Kalamazoo-MI-49009,,"$44,900 ",,4751 Carver Dr,"Kalamazoo, MI"
"$99,000
8550 N 12th St",https://www.trulia.com/property/3246961775-8550-N-12th-St-Kalamazoo-MI-49009,,"$99,000 ",,8550 N 12th St,"Kalamazoo, MI"
"$47,900
 Q Ave",https://www.trulia.com/property/3247202353--Q-Ave-Kalamazoo-MI-49048,,"$47,900 ",,Q Ave,"Kalamazoo, MI"
"$54,900
 Douglas Ave",https://www.trulia.com/property/3247226432--Douglas-Ave-Kalamazoo-MI-49009,,"$54,900 ",,Douglas Ave,"Kalamazoo, MI"
"$47,900
 Q Ave E",https://www.trulia.com/property/3247245962--Q-Ave-E-Kalamazoo-MI-49048,,"$47,900 ",,Q Ave E,"Kalamazoo, MI"
"$54,900
1028 Jackson St",https://www.trulia.com/property/3253925978-1028-Jackson-St-Kalamazoo-MI-49001,,"$54,900 ",,1028 Jackson St,"Edison, Kalamazoo, MI"
"$46,500
7906 N S 10th St",https://www.trulia.com/property/3254798564-7906-N-S-10th-St-Kalamazoo-MI-49009,,"$46,500 ",,7906 N S 10th St,"Kalamazoo, MI"
"$25,000
1332 James St",https://www.trulia.com/property/3255789835-1332-James-St-Kalamazoo-MI-49001,,"$25,000 ",,1332 James St,"Edison, Kalamazoo, MI"
"$36,900
8793 Western Woods Dr",https://www.trulia.com/property/3255906402-8793-Western-Woods-Dr-Kalamazoo-MI-49009,,"$36,900 ",,8793 Western Woods Dr,"Kalamazoo, MI"
"$36,900
8845 Western Woods Dr",https://www.trulia.com/property/3255906404-8845-Western-Woods-Dr-Kalamazoo-MI-49009,,"$36,900 ",,8845 Western Woods Dr,"Kalamazoo, MI"
"$36,900
8888 Western Woods Dr",https://www.trulia.com/property/3255906406-8888-Western-Woods-Dr-Kalamazoo-MI-49009,,"$36,900 ",,8888 Western Woods Dr,"Kalamazoo, MI"
"$36,900
8850 Western Woods Dr",https://www.trulia.com/property/3255906435-8850-Western-Woods-Dr-Kalamazoo-MI-49009,,"$36,900 ",,8850 Western Woods Dr,"Kalamazoo, MI"
"$36,900
8770 Western Woods Dr",https://www.trulia.com/property/3255906446-8770-Western-Woods-Dr-Kalamazoo-MI-49009,,"$36,900 ",,8770 Western Woods Dr,"Kalamazoo, MI"
"$36,900
8516 Western Woods Dr",https://www.trulia.com/property/3255906461-8516-Western-Woods-Dr-Kalamazoo-MI-49009,,"$36,900 ",,8516 Western Woods Dr,"Kalamazoo, MI"
"$36,900
8864 Western Woods Dr",https://www.trulia.com/property/3255912261-8864-Western-Woods-Dr-Kalamazoo-MI-49009,,"$36,900 ",,8864 Western Woods Dr,"Kalamazoo, MI"
"$36,900
8876 Western Woods Dr",https://www.trulia.com/property/3255941653-8876-Western-Woods-Dr-Kalamazoo-MI-49009,,"$36,900 ",,8876 Western Woods Dr,"Kalamazoo, MI"
"$55,000
6259 Polk St",https://www.trulia.com/property/3256179880-6259-Polk-St-Kalamazoo-MI-49004,,"$55,000 ",,6259 Polk St,"Kalamazoo, MI"
"$54,900
9970 Grape Rdg #15",https://www.trulia.com/property/3256897995-9970-Grape-Rdg-15-Kalamazoo-MI-49009,,"$54,900 ",,9970 Grape Rdg #15,"Kalamazoo, MI"
"$39,900
 A Riverview Dr",https://www.trulia.com/property/3258707336--A-Riverview-Dr-Kalamazoo-MI-49004,,"$39,900 ",,A Riverview Dr,"Kalamazoo, MI"
"$36,900
852 Doolittle Ct",https://www.trulia.com/property/42478515-852-Doolittle-Ct-Kalamazoo-MI-49009,,"$36,900 ",,852 Doolittle Ct,"Kalamazoo, MI"
"$36,900
1100 Hawkins Ct",https://www.trulia.com/property/42480534-1100-Hawkins-Ct-Kalamazoo-MI-49009,,"$36,900 ",,1100 Hawkins Ct,"Kalamazoo, MI"
"$36,900
950 Doolittle Ct",https://www.trulia.com/property/42480940-950-Doolittle-Ct-Kalamazoo-MI-49009,,"$36,900 ",,950 Doolittle Ct,"Kalamazoo, MI"
"$36,900
1046 Hawkins Ct",https://www.trulia.com/property/42481018-1046-Hawkins-Ct-Kalamazoo-MI-49009,,"$36,900 ",,1046 Hawkins Ct,"Kalamazoo, MI"
"$55,700
6598 Financial Pkwy",https://www.trulia.com/property/42481255-6598-Financial-Pkwy-Kalamazoo-MI-49009,,"$55,700 ",,6598 Financial Pkwy,"Kalamazoo, MI"
"$36,900
1070 Buster Dr",https://www.trulia.com/property/42482708-1070-Buster-Dr-Kalamazoo-MI-49009,,"$36,900 ",,1070 Buster Dr,"Kalamazoo, MI"
"$36,900
1099 Buster Dr",https://www.trulia.com/property/42483365-1099-Buster-Dr-Kalamazoo-MI-49009,,"$36,900 ",,1099 Buster Dr,"Kalamazoo, MI"
"$44,900
3815 Oakharbor St",https://www.trulia.com/property/42484525-3815-Oakharbor-St-Kalamazoo-MI-49009,,"$44,900 ",,3815 Oakharbor St,"Kalamazoo, MI"
"$36,900
1099 Hawkins Ct",https://www.trulia.com/property/42484775-1099-Hawkins-Ct-Kalamazoo-MI-49009,,"$36,900 ",,1099 Hawkins Ct,"Kalamazoo, MI"
"$25,000
3985 Stone Mountain Dr",https://www.trulia.com/property/1040855228-3985-Stone-Mountain-Dr-Kalamazoo-MI-49009,,"$25,000 ",,3985 Stone Mountain Dr,"Kalamazoo, MI"
"$32,500
295 Laguna Cir",https://www.trulia.com/property/1049491538-295-Laguna-Cir-Kalamazoo-MI-49009,,"$32,500 ",,295 Laguna Cir,"Kalamazoo, MI"
"$39,900
9934 Grape Rdg",https://www.trulia.com/property/1053760307-9934-Grape-Rdg-Kalamazoo-MI-49009,,"$39,900 ",,9934 Grape Rdg,"Kalamazoo, MI"
"$36,900
980 Doolittle Ct",https://www.trulia.com/property/1068633142-980-Doolittle-Ct-Kalamazoo-MI-49009,,"$36,900 ",,980 Doolittle Ct,"Kalamazoo, MI"
"$36,900
920 Doolittle Ct",https://www.trulia.com/property/1068633144-920-Doolittle-Ct-Kalamazoo-MI-49009,,"$36,900 ",,920 Doolittle Ct,"Kalamazoo, MI"
"$36,900
884 Doolittle Ct",https://www.trulia.com/property/1068633145-884-Doolittle-Ct-Kalamazoo-MI-49009,,"$36,900 ",,884 Doolittle Ct,"Kalamazoo, MI"
"$36,900
851 Doolittle Ct",https://www.trulia.com/property/1068633147-851-Doolittle-Ct-Kalamazoo-MI-49009,,"$36,900 ",,851 Doolittle Ct,"Kalamazoo, MI"
"$36,900
883 Doolittle Ct",https://www.trulia.com/property/1068633148-883-Doolittle-Ct-Kalamazoo-MI-49009,,"$36,900 ",,883 Doolittle Ct,"Kalamazoo, MI"
"$36,900
947 Doolittle Ct",https://www.trulia.com/property/1068633150-947-Doolittle-Ct-Kalamazoo-MI-49009,,"$36,900 ",,947 Doolittle Ct,"Kalamazoo, MI"
"$36,900
981 Doolittle Ct",https://www.trulia.com/property/1068633151-981-Doolittle-Ct-Kalamazoo-MI-49009,,"$36,900 ",,981 Doolittle Ct,"Kalamazoo, MI"
"$36,900
1047 Hawkins Ct",https://www.trulia.com/property/1068633161-1047-Hawkins-Ct-Kalamazoo-MI-49009,,"$36,900 ",,1047 Hawkins Ct,"Kalamazoo, MI"
"$36,900
1130 Buster Dr",https://www.trulia.com/property/1068722676-1130-Buster-Dr-Kalamazoo-MI-49009,,"$36,900 ",,1130 Buster Dr,"Kalamazoo, MI"
"$36,900
1096 Buster Dr",https://www.trulia.com/property/1068722712-1096-Buster-Dr-Kalamazoo-MI-49009,,"$36,900 ",,1096 Buster Dr,"Kalamazoo, MI"
"$36,900
1132 Hawkins Ct",https://www.trulia.com/property/1068901932-1132-Hawkins-Ct-Kalamazoo-MI-49009,,"$36,900 ",,1132 Hawkins Ct,"Kalamazoo, MI"
"Foreclosure
$62,912
2730 McKinley St",https://www.trulia.com/property/30091119-2730-McKinley-St-Kalamazoo-MI-49004,Foreclosure; Foreclosure; Foreclosure,"$62,912 ",,2730 McKinley St,"Kalamazoo, MI"
"$18,900
4289 Winding Way",https://www.trulia.com/property/3023623558-4289-Winding-Way-Kalamazoo-MI-49004,,"$18,900 ",,4289 Winding Way,"Kalamazoo, MI"
"$35,000
1203 Oshtemo Trce",https://www.trulia.com/property/3033814609-1203-Oshtemo-Trce-Kalamazoo-MI-49009,,"$35,000 ",,1203 Oshtemo Trce,"Kalamazoo, MI"
"$29,000
1135 Oshtemo Trce",https://www.trulia.com/property/3033814612-1135-Oshtemo-Trce-Kalamazoo-MI-49009,,"$29,000 ",,1135 Oshtemo Trce,"Kalamazoo, MI"
"$27,000
4945 Landing Way",https://www.trulia.com/property/3034426969-4945-Landing-Way-Kalamazoo-MI-49048,,"$27,000 ",,4945 Landing Way,"Kalamazoo, MI"
"$45,000
4000 New Farm St",https://www.trulia.com/property/3040623538-4000-New-Farm-St-Kalamazoo-MI-49048,,"$45,000 ",,4000 New Farm St,"Kalamazoo, MI"
